Snail_ID,Measure,embryos,clutches,capsules,time,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant
NCNH411_311_5,2,0,0,0,2022-08-29T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,3,0,0,0,2022-10-03T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,4,0,0,0,2022-10-17T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,5,0,0,0,2022-12-01T05:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,6,0,0,0,2023-01-11T05:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,7,0,0,0,2023-02-13T05:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,8,0,0,0,2023-03-13T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH411_311_5,9,0,0,0,2023-04-10T04:00:00Z,411,Y,N,NC,NH,311,223,223,N,,female,
NCNH421_317_8,1,0,0,0,2022-08-02T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,10,156,1,16,2023-05-08T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,11,140,2,18,2023-06-06T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,12,93,2,21,2023-07-03T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,13,0,0,0,2023-08-14T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,14,0,0,0,2023-09-14T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,15,0,0,0,2023-10-10T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,16,0,0,0,2023-11-06T05:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,17,0,0,0,2023-12-04T05:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,2,0,0,0,2022-08-29T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,3,0,0,0,2022-10-03T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,4,0,0,0,2022-10-17T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,5,0,0,0,2022-12-01T05:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,6,0,0,0,2023-01-11T05:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,7,0,0,0,2023-02-13T05:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,8,0,0,0,2023-03-13T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH421_317_8,9,0,0,0,2023-04-10T04:00:00Z,421,Y,N,NC,NH,317,229,229,N,,female,
NCNH422_317_9,1,0,0,0,2022-08-02T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,10,227,3,30,2023-05-08T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,11,82,1,13,2023-06-06T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,12,31,1,6,2023-07-03T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,13,0,0,0,2023-08-14T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,14,0,0,0,2023-09-14T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,15,0,0,0,2023-10-10T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,16,29,1,8,2023-11-06T05:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,17,54,1,6,2023-12-04T05:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,2,0,0,0,2022-08-29T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,3,0,0,0,2022-10-03T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,4,0,0,0,2022-10-17T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,5,0,0,0,2022-12-01T05:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,6,0,0,0,2023-01-11T05:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,7,0,0,0,2023-02-13T05:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,8,0,0,0,2023-03-13T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH422_317_9,9,0,0,0,2023-04-10T04:00:00Z,422,Y,N,NC,NH,317,230,230,N,,female,
NCNH427_317_93,1,0,0,0,2022-08-02T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,10,210,3,26,2023-05-08T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,11,90,2,13,2023-06-06T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,12,0,0,0,2023-07-03T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,13,0,0,0,2023-08-14T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,14,0,0,0,2023-09-14T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,15,0,0,0,2023-10-10T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,16,149,1,14,2023-11-06T05:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,17,0,0,0,2023-12-04T05:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,2,0,0,0,2022-08-29T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,3,0,0,0,2022-10-03T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,4,0,0,0,2022-10-17T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,5,0,0,0,2022-12-01T05:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,6,0,0,0,2023-01-11T05:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,7,0,0,0,2023-02-13T05:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,8,0,0,0,2023-03-13T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH427_317_93,9,0,0,0,2023-04-10T04:00:00Z,427,Y,Y,NC,NH,317,234,234,N,,female,
NCNH437_310_17,1,0,0,0,2022-08-02T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,10,384,3,39,2023-05-08T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,11,257,4,32,2023-06-06T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,12,70,1,10,2023-07-03T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,13,48,1,16,2023-08-14T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,14,0,0,0,2023-09-14T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,15,0,0,0,2023-10-10T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,16,141,1,14,2023-11-06T05:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,17,0,0,0,2023-12-04T05:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,2,0,0,0,2022-08-29T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,3,0,0,0,2022-10-03T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,4,0,0,0,2022-10-17T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,5,0,0,0,2022-12-01T05:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,6,0,0,0,2023-01-11T05:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,7,0,0,0,2023-02-13T05:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,8,0,0,0,2023-03-13T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH437_310_17,9,0,0,0,2023-04-10T04:00:00Z,437,Y,N,NC,NH,310,221,221,N,,female,
NCNH441_310_21,1,0,0,0,2022-08-02T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,10,183,3,24,2023-05-08T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,11,91,2,16,2023-06-06T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,12,0,0,0,2023-07-03T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,13,0,0,0,2023-08-14T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,14,0,0,0,2023-09-14T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,15,0,0,0,2023-10-10T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,16,0,0,0,2023-11-06T05:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,17,0,0,0,2023-12-04T05:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,2,0,0,0,2022-08-29T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,3,0,0,0,2022-10-03T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,4,0,0,0,2022-10-17T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,5,0,0,0,2022-12-01T05:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,6,0,0,0,2023-01-11T05:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,7,0,0,0,2023-02-13T05:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,8,0,0,0,2023-03-13T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH441_310_21,9,0,0,0,2023-04-10T04:00:00Z,441,Y,N,NC,NH,310,222,222,N,,female,
NCNH493_315_24,1,0,0,0,2022-08-02T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,10,156,1,21,2023-05-08T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,11,80,3,12,2023-06-06T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,12,0,0,0,2023-07-03T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,13,0,0,0,2023-08-14T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,14,0,0,0,2023-09-14T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,15,0,0,0,2023-10-10T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,16,106,1,13,2023-11-06T05:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,17,0,0,0,2023-12-04T05:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,2,0,0,0,2022-08-29T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,3,0,0,0,2022-10-03T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,4,0,0,0,2022-10-17T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,5,0,0,0,2022-12-01T05:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,6,0,0,0,2023-01-11T05:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,7,0,0,0,2023-02-13T05:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,8,0,0,0,2023-03-13T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH493_315_24,9,0,0,0,2023-04-10T04:00:00Z,493,Y,N,NC,NH,315,228,228,N,,female,
NCNH495_315_91,1,0,0,0,2022-08-02T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,10,82,1,11,2023-05-08T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,11,102,2,17,2023-06-06T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,12,0,0,0,2023-07-03T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,13,0,0,0,2023-08-14T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,14,0,0,0,2023-09-14T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,15,0,0,0,2023-10-10T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,16,114,1,4,2023-11-06T05:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,17,0,0,0,2023-12-04T05:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,2,0,0,0,2022-08-29T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,3,0,0,0,2022-10-03T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,4,0,0,0,2022-10-17T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,5,0,0,0,2022-12-01T05:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,6,0,0,0,2023-01-11T05:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,7,0,0,0,2023-02-13T05:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,8,0,0,0,2023-03-13T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,9,0,0,0,2023-04-10T04:00:00Z,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH705_313_90,1,0,0,0,2022-08-02T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,10,183,3,33,2023-05-08T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,11,64,1,8,2023-06-06T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,12,0,0,0,2023-07-03T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,13,0,0,0,2023-08-14T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,14,0,0,0,2023-09-14T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,15,0,0,0,2023-10-10T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,16,0,0,0,2023-11-06T05:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,17,0,0,0,2023-12-04T05:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,2,0,0,0,2022-08-29T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,3,0,0,0,2022-10-03T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,4,0,0,0,2022-10-17T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,5,0,0,0,2022-12-01T05:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,6,0,0,0,2023-01-11T05:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,7,0,0,0,2023-02-13T05:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,8,0,0,0,2023-03-13T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,9,0,0,0,2023-04-10T04:00:00Z,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH708_313_32,1,0,0,0,2022-08-02T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,10,155,2,17,2023-05-08T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,11,52,2,8,2023-06-06T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,12,0,0,0,2023-07-03T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,13,0,0,0,2023-08-14T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,14,0,0,0,2023-09-14T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,15,0,0,0,2023-10-10T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,16,0,0,0,2023-11-06T05:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,17,0,0,0,2023-12-04T05:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,2,0,0,0,2022-08-29T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,3,0,0,0,2022-10-03T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,4,0,0,0,2022-10-17T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,5,0,0,0,2022-12-01T05:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,6,0,0,0,2023-01-11T05:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,7,0,0,0,2023-02-13T05:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,8,0,0,0,2023-03-13T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,9,0,0,0,2023-04-10T04:00:00Z,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH711_313_35,1,0,0,0,2022-08-02T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,10,246,3,26,2023-05-08T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,11,161,2,17,2023-06-06T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,12,0,0,0,2023-07-03T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,13,0,0,0,2023-08-14T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,14,0,0,0,2023-09-14T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,15,0,0,0,2023-10-10T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,16,101,1,11,2023-11-06T05:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,17,0,0,0,2023-12-04T05:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,2,0,0,0,2022-08-29T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,3,0,0,0,2022-10-03T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,4,0,0,0,2022-10-17T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,5,0,0,0,2022-12-01T05:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,6,0,0,0,2023-01-11T05:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,7,0,0,0,2023-02-13T05:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,8,0,0,0,2023-03-13T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,9,0,0,0,2023-04-10T04:00:00Z,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH719_314_38,1,0,0,0,2022-08-02T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,10,207,3,25,2023-05-08T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,11,181,3,21,2023-06-06T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,12,81,1,11,2023-07-03T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,13,0,0,0,2023-08-14T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,14,0,0,0,2023-09-14T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,15,0,0,0,2023-10-10T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,16,113,1,8,2023-11-06T05:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,17,0,0,0,2023-12-04T05:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,2,0,0,0,2022-08-29T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,3,0,0,0,2022-10-03T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,4,0,0,0,2022-10-17T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,5,0,0,0,2022-12-01T05:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,6,0,0,0,2023-01-11T05:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,7,0,0,0,2023-02-13T05:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,8,0,0,0,2023-03-13T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,9,0,0,0,2023-04-10T04:00:00Z,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH721_314_40,1,0,0,0,2022-08-02T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,10,138,2,16,2023-05-08T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,11,80,2,11,2023-06-06T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,12,0,0,0,2023-07-03T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,13,0,0,0,2023-08-14T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,14,0,0,0,2023-09-14T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,15,54,1,2,2023-10-10T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,16,0,0,0,2023-11-06T05:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,17,0,0,0,2023-12-04T05:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,2,0,0,0,2022-08-29T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,3,0,0,0,2022-10-03T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,4,0,0,0,2022-10-17T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,5,0,0,0,2022-12-01T05:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,6,0,0,0,2023-01-11T05:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,7,0,0,0,2023-02-13T05:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,8,0,0,0,2023-03-13T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,9,0,0,0,2023-04-10T04:00:00Z,721,Y,N,NC,NH,314,227,227,N,,female,
NHGA760B_320_2,1,0,0,0,2022-08-02T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,10,0,0,0,2023-05-08T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,11,0,0,0,2023-06-06T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,12,0,0,0,2023-07-03T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,13,0,0,0,2023-08-14T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,14,0,0,0,2023-09-14T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,15,0,0,0,2023-10-10T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,16,0,0,0,2023-11-06T05:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,17,0,0,0,2023-12-04T05:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,2,0,0,0,2022-08-29T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,3,0,0,0,2022-10-03T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,4,0,0,0,2022-10-17T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,5,0,0,0,2022-12-01T05:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,6,0,0,0,2023-01-11T05:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,7,0,0,0,2023-02-13T05:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,8,0,0,0,2023-03-13T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA760B_320_2,9,0,0,0,2023-04-10T04:00:00Z,760B,Y,N,NH,GA,320,277,277,N,,female,
NHGA762B_320_6,1,0,0,0,2022-08-02T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,10,0,0,0,2023-05-08T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,11,0,0,0,2023-06-06T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,12,0,0,0,2023-07-03T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,13,0,0,0,2023-08-14T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,14,0,0,0,2023-09-14T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,15,0,0,0,2023-10-10T04:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
NHGA762B_320_6,16,0,0,0,2023-11-06T05:00:00Z,762B,Y,N,NH,GA,320,279,279,N,,female,
