Snail_ID,Measure,m,time,pgrowth,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant
NCNH495_315_91,5,20.6,2022-12-01T00:00:00Z,0.7258673448339747,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,6,20.43,2023-01-11T00:00:00Z,-0.020209340481525118,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,11,20.86,2023-06-05T00:00:00Z,0.05696700054236281,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,8,20.54,2023-03-13T00:00:00Z,0.0017392060867704728,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,9,20.49,2023-04-09T00:00:00Z,-0.009026415741264504,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH495_315_91,12,22.95,2023-07-02T00:00:00Z,0.35427231404898674,495,Y,Y,NC,NH,315,233,233,N,,female,
NCNH496_315_27,5,18.35,2022-12-01T00:00:00Z,0.6421090939274787,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,4,13.67,2022-10-16T00:00:00Z,0.4596043790379589,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,15,23.38,2023-10-09T00:00:00Z,0.27125109528418623,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,10,18.71,2023-05-07T00:00:00Z,0.08307225111130467,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,11,19.21,2023-06-05T00:00:00Z,0.09098217919565332,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,12,18.01,2023-07-02T00:00:00Z,-0.23861788195599365,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,1,1.689,2022-08-01T00:00:00Z,,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,2,5.02,2022-08-28T00:00:00Z,4.116907890712551,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,3,12.82,2022-10-02T00:00:00Z,2.714992168173702,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,13,17.87,2023-08-13T00:00:00Z,-0.018578821581549665,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,14,21.79,2023-09-13T00:00:00Z,0.6418180419854203,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,16,24.72,2023-11-06T00:00:00Z,0.19923992143535685,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,17,24.88,2023-12-04T00:00:00Z,0.023044209346823052,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,7,18.34,2023-02-13T00:00:00Z,0.0016527560115164874,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,8,18.31,2023-03-13T00:00:00Z,-0.005846643869611423,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,9,18.28,2023-04-09T00:00:00Z,-0.006073121728178421,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH496_315_27,6,18.33,2023-01-11T00:00:00Z,-0.0026597515766835222,496,Y,N,NC,NH,315,227,285,N,,male,
NCNH497_315_28,4,15.58,2022-10-16T00:00:00Z,1.0986675742715946,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,6,20.12,2023-01-11T00:00:00Z,0.007284564574328023,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,7,20.05,2023-02-13T00:00:00Z,-0.010560628626232749,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,8,20.06,2023-03-13T00:00:00Z,0.0017808329324076055,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,5,20.06,2022-12-01T00:00:00Z,0.5509463799278969,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,10,20.22,2023-05-07T00:00:00Z,0.007072388177520317,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,11,21.92,2023-06-05T00:00:00Z,0.278757630924531,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,3,13.37,2022-10-02T00:00:00Z,2.6514468429302385,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,9,20.18,2023-04-09T00:00:00Z,0.022092189563638343,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,1,1.888,2022-08-01T00:00:00Z,,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,2,5.35,2022-08-28T00:00:00Z,3.933073423578981,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,13,24.89,2023-08-13T00:00:00Z,0.05909638405605655,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,16,25.46,2023-11-06T00:00:00Z,0.004210851851138564,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,17,25.46,2023-12-04T00:00:00Z,0,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,12,24.28,2023-07-02T00:00:00Z,0.3794347196769188,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,14,25.21,2023-09-13T00:00:00Z,0.04121695901759814,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH497_315_28,15,25.43,2023-10-09T00:00:00Z,0.03342419323215662,497,Y,N,NC,NH,315,284,284,N,,male,
NCNH705_313_90,3,12.43,2022-10-02T00:00:00Z,3.0999319601002995,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,4,15.03,2022-10-16T00:00:00Z,1.3659253739491284,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,15,22.94,2023-10-09T00:00:00Z,0.0067125373615972705,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,16,23.12,2023-11-06T00:00:00Z,0.027917939556409976,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,17,23.62,2023-12-04T00:00:00Z,0.07644265596364885,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,9,18.83,2023-04-09T00:00:00Z,0.0276435282733134,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,10,18.9,2023-05-07T00:00:00Z,0.01325294739882299,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,11,20.66,2023-06-05T00:00:00Z,0.3074978131808903,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,12,21.76,2023-07-02T00:00:00Z,0.1923104512814744,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,13,22.58,2023-08-13T00:00:00Z,0.08811293173587309,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,14,22.9,2023-09-13T00:00:00Z,0.04540498829619377,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,2,4.27,2022-08-28T00:00:00Z,,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,8,18.69,2023-03-13T00:00:00Z,-0.02664902423652471,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,5,18.9,2022-12-01T00:00:00Z,0.4993157476269383,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,6,17.93,2023-01-11T00:00:00Z,-0.1284214554428731,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH705_313_90,7,18.83,2023-02-13T00:00:00Z,0.14852247357550752,705,Y,Y,NC,NH,313,232,232,N,,female,
NCNH706_313_91,11,23.21,2023-06-05T00:00:00Z,0.3836959211075186,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,12,25.46,2023-07-02T00:00:00Z,0.34327440779080565,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,5,19.54,2022-12-01T00:00:00Z,0.62064885973460715,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,3,11.8,2022-10-02T00:00:00Z,,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,4,14.7,2022-10-16T00:00:00Z,1.5820116734016398,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,13,25.8,2023-08-13T00:00:00Z,0.031590462065156366,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,7,19.31,2023-02-13T00:00:00Z,-0.017211750192402953,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,8,19.13,2023-03-13T00:00:00Z,-0.033441953318447126,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,9,19.27,2023-04-09T00:00:00Z,0.027009939524180737,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,17,26.31,2023-12-04T00:00:00Z,0.02862474153875194,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,10,20.85,2023-05-08T00:00:00Z,0.27210908384485144,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,14,26.11,2023-09-13T00:00:00Z,0.038536103195885296,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,6,19.42,2023-01-11T00:00:00Z,-0.01502370974587608,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,16,26.1,2023-11-06T00:00:00Z,0.046841013737197734,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH706_313_91,15,25.76,2023-10-09T00:00:00Z,-0.05189222930335191,706,Y,Y,NC,NH,313,233,233,N,,male,
NCNH707_313_31,1,1.658,2022-08-01T00:00:00Z,,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,2,4.95,2022-08-28T00:00:00Z,4.13419359591225,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,4,14.98,2022-10-16T00:00:00Z,0.6190848238908586,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,5,17.16,2022-12-01T00:00:00Z,0.29579556205656665,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,6,17.07,2023-01-11T00:00:00Z,-0.012824926934629222,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,3,13.74,2022-10-02T00:00:00Z,2.9598838162400165,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,8,16.86,2023-03-13T00:00:00Z,-0.07335400296484273,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,15,22.01,2023-10-09T00:00:00Z,0.001747869813728542,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,16,22.61,2023-11-06T00:00:00Z,0.0961011145275581,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,17,22.32,2023-12-04T00:00:00Z,-0.046093476465824956,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,7,17.21,2023-02-13T00:00:00Z,0.024754801122894854,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,11,19.95,2023-06-05T00:00:00Z,0.3304105824603276,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,12,21.31,2023-07-02T00:00:00Z,0.24454780106830665,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,9,17.05,2023-04-09T00:00:00Z,0.04151324827534886,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,10,18.13,2023-05-07T00:00:00Z,0.2195901075510598,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,13,21.85,2023-08-13T00:00:00Z,0.05959983800940538,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH707_313_31,14,22,2023-09-13T00:00:00Z,0.022071892957198358,707,Y,N,NC,NH,313,222,222,N,,male,
NCNH708_313_32,2,4.71,2022-08-28T00:00:00Z,4.486798567846284,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,3,12.73,2022-10-02T00:00:00Z,2.881516453553079,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,6,17.61,2023-01-11T00:00:00Z,0.0376923485024383,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,7,17.43,2023-02-13T00:00:00Z,-0.03112867819153875,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,4,14.21,2022-10-16T00:00:00Z,0.7886977457318034,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,1,1.44,2022-08-01T00:00:00Z,,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,13,24.5,2023-08-13T00:00:00Z,0.23499193299643117,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,14,24.99,2023-09-13T00:00:00Z,0.06389985015213817,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,15,25.26,2023-10-09T00:00:00Z,0.041340743221174314,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,16,25.17,2023-11-06T00:00:00Z,-0.012746715305489431,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,5,17.34,2022-12-01T00:00:00Z,0.43369869553249174,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,17,25.07,2023-12-04T00:00:00Z,-0.014216478566553281,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,10,17.34,2023-05-07T00:00:00Z,0.024804762846986073,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,11,20.23,2023-06-05T00:00:00Z,0.5329693235121225,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,8,17.22,2023-03-13T00:00:00Z,-0.0432812043131281,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,9,17.22,2023-04-09T00:00:00Z,0,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH708_313_32,12,22.2,2023-07-02T00:00:00Z,0.34476197015955723,708,Y,N,NC,NH,313,224,224,N,,female,
NCNH709_313_33,15,22.89,2023-10-09T00:00:00Z,-0.008391869927315554,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,3,12.81,2022-10-05T00:00:00Z,3.043390180819361,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,9,16.52,2023-04-09T00:00:00Z,0.013477103798220647,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,10,18.2,2023-05-08T00:00:00Z,0.3345232013542976,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,11,19.94,2023-06-05T00:00:00Z,0.32662572903991993,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,12,21.87,2023-07-02T00:00:00Z,0.3427641349663224,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,13,22.42,2023-08-13T00:00:00Z,0.059154591706356285,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,14,22.94,2023-09-13T00:00:00Z,0.07399088898008,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,1,1.756,2022-08-01T00:00:00Z,,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,2,4.1,2022-08-28T00:00:00Z,3.1903855251719238,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,4,12.99,2022-10-16T00:00:00Z,0.12693244361019485,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,5,16.54,2022-12-01T00:00:00Z,0.5266031381307101,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,6,16.5,2023-01-11T00:00:00Z,-0.005905456569854639,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,7,16.57,2023-02-13T00:00:00Z,0.012829460880525723,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,8,16.46,2023-03-13T00:00:00Z,-0.02378515727409214,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,16,22.82,2023-11-06T00:00:00Z,-0.010937935801846876,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH709_313_33,17,22.97,2023-12-04T00:00:00Z,0.023401567264924594,709,Y,N,NC,NH,313,221,221,N,,male,
NCNH710_313_34,4,15.11,2022-10-16T00:00:00Z,0.5928128672091582,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,7,16.37,2023-02-13T00:00:00Z,-0.0018505496706899827,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,8,16.38,2023-03-13T00:00:00Z,0.0021810489341023143,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,5,16.37,2022-12-01T00:00:00Z,0.17426822544985843,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,6,16.38,2023-01-11T00:00:00Z,0.0014894916827712379,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,11,17.97,2023-06-05T00:00:00Z,0.21191414844194956,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,2,4.74,2022-08-28T00:00:00Z,3.9648110809404224,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,9,16.28,2023-04-09T00:00:00Z,-0.022677864666886816,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,10,16.9,2023-05-07T00:00:00Z,0.1335757807765292,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,1,1.659,2022-08-01T00:00:00Z,,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,3,13.91,2022-10-02T00:00:00Z,3.1237118792445395,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH710_313_34,12,21.5,2023-07-02T00:00:00Z,0.6664674994821818,710,Y,N,NC,NH,313,287,282,N,,male,yes
NCNH711_313_35,8,19.12,2023-03-13T00:00:00Z,-0.04269628201555298,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,15,26.36,2023-10-09T00:00:00Z,0.1291660061619071,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,16,26.4,2023-11-06T00:00:00Z,0.005415505625938621,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,17,26.33,2023-12-04T00:00:00Z,-0.00948182417539467,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,5,19.1,2022-12-01T00:00:00Z,0.47202439176363686,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,6,19.3,2023-01-11T00:00:00Z,0.02540996158457709,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,7,19.35,2023-02-13T00:00:00Z,0.007840681804638372,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,4,15.38,2022-10-16T00:00:00Z,1.1803390261936553,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,14,25.49,2023-09-13T00:00:00Z,0.1649988130506319,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,1,1.69,2022-08-01T00:00:00Z,,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,2,5.23,2022-08-28T00:00:00Z,4.272773515310457,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,3,13.05,2022-10-02T00:00:00Z,2.6469303533786626,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,9,19.19,2023-04-09T00:00:00Z,0.013535739688785853,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,10,19.23,2023-05-07T00:00:00Z,0.007436882169087333,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,11,20.19,2023-06-05T00:00:00Z,0.16812694314558563,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,12,23.05,2023-07-02T00:00:00Z,0.4918662176880195,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH711_313_35,13,24.22,2023-08-13T00:00:00Z,0.11795753591323788,711,Y,N,NC,NH,313,225,225,N,,female,
NCNH717_314_36,2,4.57,2022-08-28T00:00:00Z,3.643329536373918,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,3,13.12,2022-10-02T00:00:00Z,3.0590697748924756,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,4,14.61,2022-10-16T00:00:00Z,0.7713053685497018,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,1,1.739,2022-08-01T00:00:00Z,,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,10,16.62,2023-05-07T00:00:00Z,0.019394300431208045,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,11,16.67,2023-06-05T00:00:00Z,0.01035883764708423,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,12,20.54,2023-07-02T00:00:00Z,0.776195072912067,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,8,16.27,2023-03-13T00:00:00Z,-0.008769241915129733,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,5,16.17,2022-12-01T00:00:00Z,0.2207900086715453,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,6,16.36,2023-01-11T00:00:00Z,0.028495907082182192,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,7,16.31,2023-02-13T00:00:00Z,-0.009275068450076418,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH717_314_36,9,16.53,2023-04-09T00:00:00Z,0.05873572638741553,717,Y,N,NC,NH,314,258,281,N,,male,yes
NCNH718_314_37,5,16.31,2022-12-01T00:00:00Z,0.42813936478844905,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,6,16.18,2023-01-11T00:00:00Z,-0.019516400187125083,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,7,16.34,2023-02-13T00:00:00Z,0.029823166833065073,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,8,16.28,2023-03-13T00:00:00Z,-0.013137454308964625,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,9,16.51,2023-04-09T00:00:00Z,0.05197238006617866,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,11,17.61,2023-06-05T00:00:00Z,0.2584397020814144,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,12,19.74,2023-07-02T00:00:00Z,0.42378474044268977,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,2,4.14,2022-08-28T00:00:00Z,3.5575242685054853,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,3,11.62,2022-10-02T00:00:00Z,2.99256627308524,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,4,13.4,2022-10-16T00:00:00Z,1.0232494385452595,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,1,1.611,2022-08-01T00:00:00Z,,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH718_314_37,10,16.34,2023-05-07T00:00:00Z,-0.03695805632784044,718,Y,N,NC,NH,314,288,283,N,,male,yes
NCNH719_314_38,7,18.48,2023-02-13T00:00:00Z,-0.014721065287492952,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,4,14.2,2022-10-16T00:00:00Z,0.2825587538321628,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,5,18.53,2022-12-01T00:00:00Z,0.5802619826559052,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,6,18.57,2023-01-11T00:00:00Z,0.005259492129239263,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,11,19.41,2023-06-05T00:00:00Z,0.032132187420463865,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,8,18.52,2023-03-13T00:00:00Z,0.007722308885260709,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,9,18.61,2023-04-09T00:00:00Z,0.017956580282851853,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,1,1.525,2022-08-01T00:00:00Z,,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,2,4.63,2022-08-28T00:00:00Z,4.19895795927383,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,3,13.65,2022-10-02T00:00:00Z,3.1373008948687886,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,17,24.63,2023-12-04T00:00:00Z,-0.010135313133452506,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,12,20.39,2023-07-02T00:00:00Z,0.1825968290756208,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,10,19.23,2023-05-07T00:00:00Z,0.11711312730826595,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,14,23.95,2023-09-13T00:00:00Z,0.1503699278216919,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,15,24.37,2023-10-09T00:00:00Z,0.06688598863184847,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,16,24.7,2023-11-06T00:00:00Z,0.048048596773475616,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH719_314_38,13,22.86,2023-08-13T00:00:00Z,0.2726187255642776,719,Y,N,NC,NH,314,226,226,N,,female,
NCNH720_314_39,4,14.28,2022-10-16T00:00:00Z,0.9497073149503432,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,5,17.17,2022-12-01T00:00:00Z,0.4014639727550673,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,2,5.35,2022-08-28T00:00:00Z,4.550434526040026,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,3,12.51,2022-10-02T00:00:00Z,2.4566379774137115,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,8,17.28,2023-03-13T00:00:00Z,0.006205977914763849,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,9,17.43,2023-04-09T00:00:00Z,0.032016591461458965,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,6,17.19,2023-01-11T00:00:00Z,0.0028394171042833705,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,1,1.609,2022-08-01T00:00:00Z,,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,7,17.25,2023-02-13T00:00:00Z,0.010559115261421503,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,11,17.52,2023-06-05T00:00:00Z,0.013805907616726287,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,12,19.37,2023-07-02T00:00:00Z,0.37247862052434133,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH720_314_39,10,17.45,2023-05-07T00:00:00Z,0.004095759290034806,720,Y,N,NC,NH,314,260,282,N,,male,yes
NCNH721_314_40,14,24.49,2023-09-13T00:00:00Z,0.06252939410007485,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,16,24.97,2023-11-06T00:00:00Z,-0.0014299912246329427,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,17,25.06,2023-12-04T00:00:00Z,0.012850272634801208,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,5,19.51,2022-12-01T00:00:00Z,0.5643799878106259,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,12,22.01,2023-07-02T00:00:00Z,,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,13,24.02,2023-08-13T00:00:00Z,0.20828785916664483,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,1,1.562,2022-08-01T00:00:00Z,,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,15,24.98,2023-10-09T00:00:00Z,0.07622378069827018,721,Y,N,NC,NH,314,227,227,N,,female,
NCNH721_314_40,2,4.69,2022-08-28T00:00:00Z,4.156141268657865,721,Y,N,NC,NH,314,227,227,N,,female,
