Snail_ID,Hatch_tag,Alive,Is_Replacement,Treat,Pop,Egg_tag,Condo,Old_Condo,Was_reloaded,Death_date,Sex,Is.Transplant,Measure,time,c,Month
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,1,2022-09-05T00:00:00Z,1.833333333,09/22
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,8,2023-05-01T00:00:00Z,0.5714285715,05/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,9,2023-05-29T00:00:00Z,1.0714285715,06/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,10,2023-06-25T00:00:00Z,1,07/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,11,2023-07-30T00:00:00Z,0.7857142855,08/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,12,2023-09-06T00:00:00Z,0.5,09/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,13,2023-10-01T00:00:00Z,0.375,10/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,14,2023-10-30T00:00:00Z,0.2142857145,11/23
NCNH436_310_16,436,Y,N,NC,NH,310,229,229,N,,male,,15,2023-11-27T00:00:00Z,0.142857143,12/23
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,1,2022-09-05T00:00:00Z,1.666666667,09/22
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,4,2023-01-11T00:00:00Z,0.142857143,01/23
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH437_310_17,437,Y,N,NC,NH,310,221,221,N,,female,,6,2023-03-06T00:00:00Z,0.214285714,03/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,1,2022-09-05T00:00:00Z,1.25,09/22
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,4,2023-01-11T00:00:00Z,0.142857143,01/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,7,2023-04-09T00:00:00Z,0.357142857,04/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,8,2023-04-30T00:00:00Z,0.7142857145,05/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,9,2023-05-29T00:00:00Z,1,06/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,10,2023-06-25T00:00:00Z,1,07/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,11,2023-07-30T00:00:00Z,0.357142857,08/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,12,2023-09-06T00:00:00Z,0.5,09/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,13,2023-10-01T00:00:00Z,0.1875,10/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,14,2023-10-30T00:00:00Z,0.142857143,11/23
NCNH438_310_18,438,Y,N,NC,NH,310,228,228,N,,male,,15,2023-11-27T00:00:00Z,0.142857143,12/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,1,2022-09-05T00:00:00Z,1.333333333,09/22
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,3,2022-11-21T00:00:00Z,0.214285714,11/22
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,7,2023-04-09T00:00:00Z,0.2142857145,04/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,8,2023-04-30T00:00:00Z,0.5,05/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,9,2023-05-29T00:00:00Z,0.857142857,06/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,10,2023-06-25T00:00:00Z,1.357142857,07/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,11,2023-07-30T00:00:00Z,1.142857143,08/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,12,2023-09-06T00:00:00Z,0.5714285715,09/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,13,2023-10-01T00:00:00Z,0.625,10/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,14,2023-10-30T00:00:00Z,0.2857142855,11/23
NCNH440_310_90,440,Y,Y,NC,NH,310,234,234,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,1,2022-09-05T00:00:00Z,1.666666667,09/22
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH441_310_21,441,Y,N,NC,NH,310,222,222,N,,female,,6,2023-03-06T00:00:00Z,0.071428571,03/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,8,2023-04-30T00:00:00Z,0.2142857145,05/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,9,2023-05-29T00:00:00Z,0.2142857145,06/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,10,2023-06-25T00:00:00Z,0.642857143,07/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,11,2023-07-30T00:00:00Z,0.357142857,08/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,12,2023-09-06T00:00:00Z,0.4285714285,09/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,13,2023-10-01T00:00:00Z,0.3125,10/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH491_315_90,491,Y,Y,NC,NH,315,231,231,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH493_315_24,493,Y,N,NC,NH,315,228,228,N,,female,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNH493_315_24,493,Y,N,NC,NH,315,228,228,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH493_315_24,493,Y,N,NC,NH,315,228,228,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH493_315_24,493,Y,N,NC,NH,315,228,228,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH493_315_24,493,Y,N,NC,NH,315,228,228,N,,female,,6,2023-03-06T00:00:00Z,0.357142857,03/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,1,2022-09-05T00:00:00Z,0.333333333,09/22
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,4,2023-01-11T00:00:00Z,0,01/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,8,2023-04-30T00:00:00Z,0.2142857145,05/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,9,2023-05-29T00:00:00Z,0.7142857145,06/23
NCNH494_315_25,494,Y,N,NC,NH,315,261,283,N,,male,yes,10,2023-06-25T00:00:00Z,1.0714285715,07/23
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,1,2022-09-05T00:00:00Z,2.666666667,09/22
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,3,2022-11-21T00:00:00Z,0,11/22
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH495_315_91,495,Y,Y,NC,NH,315,233,233,N,,female,,6,2023-03-06T00:00:00Z,0.214285714,03/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,1,2022-09-05T00:00:00Z,1.25,09/22
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,4,2023-01-11T00:00:00Z,0.142857143,01/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,7,2023-04-09T00:00:00Z,0.0714285715,04/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,8,2023-04-30T00:00:00Z,0,05/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,9,2023-05-29T00:00:00Z,0.4285714285,06/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,10,2023-06-25T00:00:00Z,0.7857142855,07/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,11,2023-07-30T00:00:00Z,0.4285714285,08/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,12,2023-09-06T00:00:00Z,0.2142857145,09/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,13,2023-10-01T00:00:00Z,0.25,10/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,14,2023-10-30T00:00:00Z,0.2142857145,11/23
NCNH496_315_27,496,Y,N,NC,NH,315,227,285,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,1,2022-09-05T00:00:00Z,1.666666667,09/22
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,2,2022-10-12T00:00:00Z,0.75,10/22
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,6,2023-03-06T00:00:00Z,0.5,03/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,7,2023-04-09T00:00:00Z,0.142857143,04/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,8,2023-04-30T00:00:00Z,0.357142857,05/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,9,2023-05-29T00:00:00Z,0.642857143,06/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,10,2023-06-25T00:00:00Z,0.7142857145,07/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,11,2023-07-30T00:00:00Z,0.5,08/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,12,2023-09-06T00:00:00Z,0.2857142855,09/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,13,2023-10-01T00:00:00Z,0.4375,10/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,14,2023-10-30T00:00:00Z,0,11/23
NCNH497_315_28,497,Y,N,NC,NH,315,284,284,N,,male,,15,2023-11-27T00:00:00Z,0.142857143,12/23
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,3,2022-11-21T00:00:00Z,0.214285714,11/22
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH705_313_90,705,Y,Y,NC,NH,313,232,232,N,,female,,6,2023-03-06T00:00:00Z,0.357142857,03/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,1,2022-09-05T00:00:00Z,1.25,09/22
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,7,2023-04-09T00:00:00Z,0.357142857,04/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,8,2023-05-01T00:00:00Z,0.7142857145,05/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,9,2023-05-29T00:00:00Z,0.7857142855,06/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,10,2023-06-25T00:00:00Z,0.642857143,07/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,11,2023-07-30T00:00:00Z,0.5714285715,08/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,12,2023-09-06T00:00:00Z,0.2857142855,09/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,13,2023-10-01T00:00:00Z,0.625,10/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH706_313_91,706,Y,Y,NC,NH,313,233,233,N,,male,,15,2023-11-27T00:00:00Z,0.2142857145,12/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,1,2022-09-05T00:00:00Z,1.333333333,09/22
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,2,2022-10-12T00:00:00Z,1,10/22
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,4,2023-01-11T00:00:00Z,0,01/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,5,2023-02-06T00:00:00Z,0.071428571,02/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,7,2023-04-09T00:00:00Z,0.2857142855,04/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,8,2023-04-30T00:00:00Z,0.5,05/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,9,2023-05-29T00:00:00Z,0.857142857,06/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,10,2023-06-25T00:00:00Z,0.642857143,07/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,11,2023-07-30T00:00:00Z,0.4285714285,08/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,12,2023-09-06T00:00:00Z,0.4285714285,09/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,13,2023-10-01T00:00:00Z,0.5,10/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,14,2023-10-30T00:00:00Z,0.0714285715,11/23
NCNH707_313_31,707,Y,N,NC,NH,313,222,222,N,,male,,15,2023-11-27T00:00:00Z,0,12/23
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,1,2022-09-05T00:00:00Z,1.166666667,09/22
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,2,2022-10-12T00:00:00Z,1.5,10/22
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH708_313_32,708,Y,N,NC,NH,313,224,224,N,,female,,6,2023-03-06T00:00:00Z,0.357142857,03/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,1,2022-09-05T00:00:00Z,1.625,09/22
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,3,2022-11-21T00:00:00Z,0,11/22
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,4,2023-01-11T00:00:00Z,0.142857143,01/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,5,2023-02-06T00:00:00Z,0,02/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,7,2023-04-09T00:00:00Z,0.5,04/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,8,2023-05-01T00:00:00Z,0.5714285715,05/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,9,2023-05-29T00:00:00Z,1,06/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,10,2023-06-25T00:00:00Z,1.2142857145,07/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,11,2023-07-31T00:00:00Z,0.5714285715,08/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,12,2023-09-06T00:00:00Z,0.357142857,09/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,13,2023-10-01T00:00:00Z,0.6875,10/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,14,2023-10-30T00:00:00Z,0.2857142855,11/23
NCNH709_313_33,709,Y,N,NC,NH,313,221,221,N,,male,,15,2023-11-27T00:00:00Z,0.0714285715,12/23
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,1,2022-09-05T00:00:00Z,1,09/22
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,2,2022-10-12T00:00:00Z,0.5,10/22
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,3,2022-11-21T00:00:00Z,0,11/22
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,4,2023-01-11T00:00:00Z,0,01/23
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,5,2023-02-06T00:00:00Z,0,02/23
NCNH710_313_34,710,Y,N,NC,NH,313,287,282,N,,male,yes,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,1,2022-09-05T00:00:00Z,2.666666667,09/22
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,2,2022-10-12T00:00:00Z,1,10/22
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH711_313_35,711,Y,N,NC,NH,313,225,225,N,,female,,6,2023-03-06T00:00:00Z,0.428571429,03/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,1,2022-09-05T00:00:00Z,1,09/22
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,3,2022-11-21T00:00:00Z,0,11/22
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,4,2023-01-11T00:00:00Z,0,01/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,5,2023-02-06T00:00:00Z,0,02/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,7,2023-04-09T00:00:00Z,0.0714285715,04/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,8,2023-04-30T00:00:00Z,0.357142857,05/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,9,2023-05-29T00:00:00Z,0.9285714285,06/23
NCNH717_314_36,717,Y,N,NC,NH,314,258,281,N,,male,yes,10,2023-06-25T00:00:00Z,0.9285714285,07/23
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,1,2022-09-05T00:00:00Z,1.333333333,09/22
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,2,2022-10-12T00:00:00Z,1,10/22
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,3,2022-11-21T00:00:00Z,0.071428571,11/22
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,4,2023-01-11T00:00:00Z,0.071428571,01/23
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,5,2023-02-06T00:00:00Z,0,02/23
NCNH718_314_37,718,Y,N,NC,NH,314,288,283,N,,male,yes,6,2023-03-06T00:00:00Z,0.285714286,03/23
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,1,2022-09-05T00:00:00Z,1.666666667,09/22
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,2,2022-10-12T00:00:00Z,1.25,10/22
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,3,2022-11-21T00:00:00Z,0.142857143,11/22
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,4,2023-01-11T00:00:00Z,0,01/23
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,5,2023-02-06T00:00:00Z,0,02/23
NCNH719_314_38,719,Y,N,NC,NH,314,226,226,N,,female,,6,2023-03-06T00:00:00Z,0.142857143,03/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,1,2022-09-05T00:00:00Z,1.375,09/22
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,2,2022-10-12T00:00:00Z,1.5,10/22
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,3,2022-11-21T00:00:00Z,0,11/22
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,4,2023-01-11T00:00:00Z,0,01/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,5,2023-02-06T00:00:00Z,0,02/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,6,2023-03-06T00:00:00Z,0,03/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,7,2023-04-09T00:00:00Z,0,04/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,8,2023-04-30T00:00:00Z,0.2142857145,05/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,9,2023-05-29T00:00:00Z,0.642857143,06/23
NCNH720_314_39,720,Y,N,NC,NH,314,260,282,N,,male,yes,10,2023-06-25T00:00:00Z,0.357142857,07/23
NCNH721_314_40,721,Y,N,NC,NH,314,227,227,N,,female,,1,2022-09-05T00:00:00Z,1.5,09/22
NCNH721_314_40,721,Y,N,NC,NH,314,227,227,N,,female,,2,2022-10-12T00:00:00Z,0.75,10/22
